Carrier,FlightNo,Destination,DepartTime,Day,Month,FlightLength (min),Delay (min)
AA,329,ORD,Noon-4pm,Sun,June,150,-9
AA,335,ORD,Noon-4pm,Sun,June,165,-7
AA,337,ORD,Noon-4pm,Sun,June,159,-8
AA,341,ORD,4-8pm,Sun,June,160,-8
AA,345,ORD,4-8pm,Sun,June,155,-2
AA,347,ORD,4-8pm,Sun,June,168,-1
AA,353,ORD,4-8pm,Sun,June,155,-5
AA,363,ORD,4-8pm,Sun,June,155,-7
AA,371,ORD,8-Mid,Sun,June,154,-6
AA,413,MIA,4-8am,Sun,June,183,-1
AA,599,MIA,8-Noon,Sun,June,189,-1
AA,611,BNA,8-Noon,Sun,June,145,-5
AA,701,DFW,4-8am,Sun,June,213,0
AA,707,DFW,4-8am,Sun,June,214,-6
AA,709,DFW,8-Noon,Sun,June,225,-2
AA,713,DFW,8-Noon,Sun,June,229,-9
AA,721,DFW,8-Noon,Sun,June,230,3
AA,739,DFW,8-Noon,Sun,June,225,-5
AA,743,DFW,Noon-4pm,Sun,June,228,-6
AA,745,DFW,Noon-4pm,Sun,June,228,-8
AA,751,DFW,Noon-4pm,Sun,June,235,-3
AA,753,DFW,Noon-4pm,Sun,June,238,42
AA,759,DFW,Noon-4pm,Sun,June,235,-14
AA,763,DFW,4-8pm,Sun,June,233,-5
AA,785,DFW,4-8pm,Sun,June,235,-3
AA,787,DFW,4-8pm,Sun,June,228,-5
AA,1084,STL,8-Mid,Sun,June,160,-6
AA,1423,MIA,Noon-4pm,Sun,June,195,-3
AA,1551,BNA,4-8pm,Sun,June,150,-9
AA,1559,MIA,4-8pm,Sun,June,199,-2
AA,1685,MIA,4-8am,Sun,June,178,-4
AA,1709,MIA,8-Mid,Sun,June,180,70
AA,1741,BNA,Noon-4pm,Sun,June,150,-5
AA,1757,STL,8-Noon,Sun,June,164,-6
AA,1855,STL,8-Noon,Sun,June,160,-10
AA,2011,MIA,4-8pm,Sun,June,195,-3
AA,2015,MIA,8-Noon,Sun,June,190,-3
AA,2093,MIA,Noon-4pm,Sun,June,195,117
AA,2223,STL,4-8pm,Sun,June,168,-1
AA,2255,MIA,4-8am,Sun,June,170,-5
AA,301,ORD,4-8am,Mon,June,140,-6
AA,303,ORD,4-8am,Mon,June,145,-6
AA,305,ORD,4-8am,Mon,June,140,0
AA,309,ORD,4-8am,Mon,June,140,-4
AA,313,ORD,8-Noon,Mon,June,150,-3
AA,319,ORD,8-Noon,Mon,June,150,-2
AA,321,ORD,8-Noon,Mon,June,150,-4
AA,327,ORD,Noon-4pm,Mon,June,150,-1
AA,329,ORD,Noon-4pm,Mon,June,150,-6
AA,333,ORD,Noon-4pm,Mon,June,160,-6
AA,335,ORD,Noon-4pm,Mon,June,165,0
AA,337,ORD,Noon-4pm,Mon,June,159,-4
AA,341,ORD,4-8pm,Mon,June,160,-5
AA,345,ORD,4-8pm,Mon,June,155,-6
AA,347,ORD,4-8pm,Mon,June,168,22
AA,353,ORD,4-8pm,Mon,June,155,0
AA,363,ORD,4-8pm,Mon,June,155,108
AA,371,ORD,8-Mid,Mon,June,154,52
AA,413,MIA,4-8am,Mon,June,183,-3
AA,599,MIA,8-Noon,Mon,June,189,-6
AA,611,BNA,8-Noon,Mon,June,145,-1
AA,701,DFW,4-8am,Mon,June,213,-5
AA,707,DFW,4-8am,Mon,June,214,0
AA,709,DFW,8-Noon,Mon,June,225,-5
AA,713,DFW,8-Noon,Mon,June,229,-9
AA,721,DFW,8-Noon,Mon,June,230,169
AA,731,DFW,8-Noon,Mon,June,224,5
AA,739,DFW,8-Noon,Mon,June,225,0
AA,743,DFW,Noon-4pm,Mon,June,228,-4
AA,745,DFW,Noon-4pm,Mon,June,228,-8
AA,751,DFW,Noon-4pm,Mon,June,235,-10
AA,753,DFW,Noon-4pm,Mon,June,238,78
AA,759,DFW,Noon-4pm,Mon,June,235,-5
AA,763,DFW,4-8pm,Mon,June,233,64
AA,785,DFW,4-8pm,Mon,June,235,209
AA,787,DFW,4-8pm,Mon,June,228,105
AA,791,DFW,8-Mid,Mon,June,210,0
AA,1084,STL,8-Mid,Mon,June,160,57
AA,1423,MIA,Noon-4pm,Mon,June,195,-2
AA,1551,BNA,4-8pm,Mon,June,150,134
AA,1559,MIA,4-8pm,Mon,June,199,1
AA,1685,MIA,4-8am,Mon,June,178,-1
AA,1709,MIA,8-Mid,Mon,June,180,51
AA,1741,BNA,Noon-4pm,Mon,June,150,-11
AA,1757,STL,8-Noon,Mon,June,164,-7
AA,1855,STL,8-Noon,Mon,June,160,-3
AA,2011,MIA,4-8pm,Mon,June,195,252
AA,2015,MIA,8-Noon,Mon,June,190,6
AA,2093,MIA,Noon-4pm,Mon,June,195,-13
AA,2223,STL,4-8pm,Mon,June,168,-5
AA,2255,MIA,4-8am,Mon,June,170,2
AA,301,ORD,4-8am,Tue,June,140,-1
AA,303,ORD,4-8am,Tue,June,145,-6
AA,305,ORD,4-8am,Tue,June,140,-2
AA,309,ORD,4-8am,Tue,June,140,-6
AA,313,ORD,8-Noon,Tue,June,150,-8
AA,319,ORD,8-Noon,Tue,June,150,-6
AA,321,ORD,8-Noon,Tue,June,150,-5
AA,327,ORD,Noon-4pm,Tue,June,150,-4
AA,329,ORD,Noon-4pm,Tue,June,150,-7
AA,333,ORD,Noon-4pm,Tue,June,160,-5
AA,335,ORD,Noon-4pm,Tue,June,165,2
AA,337,ORD,Noon-4pm,Tue,June,159,-6
AA,341,ORD,4-8pm,Tue,June,160,25
AA,345,ORD,4-8pm,Tue,June,155,0
AA,347,ORD,4-8pm,Tue,June,168,8
AA,353,ORD,4-8pm,Tue,June,155,104
AA,363,ORD,4-8pm,Tue,June,155,51
AA,371,ORD,8-Mid,Tue,June,154,0
AA,413,MIA,4-8am,Tue,June,183,-7
AA,599,MIA,8-Noon,Tue,June,189,-6
AA,611,BNA,8-Noon,Tue,June,145,-4
AA,701,DFW,4-8am,Tue,June,213,-8
AA,707,DFW,4-8am,Tue,June,214,0
AA,709,DFW,8-Noon,Tue,June,225,2
AA,713,DFW,8-Noon,Tue,June,229,-3
AA,721,DFW,8-Noon,Tue,June,230,-7
AA,731,DFW,8-Noon,Tue,June,224,-2
AA,739,DFW,8-Noon,Tue,June,225,-3
AA,743,DFW,Noon-4pm,Tue,June,228,-4
AA,745,DFW,Noon-4pm,Tue,June,228,-1
AA,751,DFW,Noon-4pm,Tue,June,235,-3
AA,753,DFW,Noon-4pm,Tue,June,238,0
AA,759,DFW,Noon-4pm,Tue,June,235,-1
AA,763,DFW,4-8pm,Tue,June,233,-6
AA,785,DFW,4-8pm,Tue,June,235,2
AA,787,DFW,4-8pm,Tue,June,228,0
AA,791,DFW,8-Mid,Tue,June,210,10
AA,1084,STL,8-Mid,Tue,June,160,22
AA,1423,MIA,Noon-4pm,Tue,June,195,0
AA,1551,BNA,4-8pm,Tue,June,150,12
AA,1559,MIA,4-8pm,Tue,June,199,63
AA,1685,MIA,4-8am,Tue,June,178,-5
AA,1709,MIA,8-Mid,Tue,June,180,-4
AA,1741,BNA,Noon-4pm,Tue,June,150,-6
AA,1757,STL,8-Noon,Tue,June,164,15
AA,1855,STL,8-Noon,Tue,June,160,-1
AA,2011,MIA,4-8pm,Tue,June,195,120
AA,2015,MIA,8-Noon,Tue,June,190,-2
AA,2093,MIA,Noon-4pm,Tue,June,195,23
AA,2223,STL,4-8pm,Tue,June,168,-3
AA,2255,MIA,4-8am,Tue,June,170,-3
AA,301,ORD,4-8am,Wed,June,140,-2
AA,303,ORD,4-8am,Wed,June,145,-6
AA,305,ORD,4-8am,Wed,June,140,-7
AA,309,ORD,4-8am,Wed,June,140,24
AA,313,ORD,8-Noon,Wed,June,150,26
AA,319,ORD,8-Noon,Wed,June,150,-4
AA,321,ORD,8-Noon,Wed,June,150,-8
AA,327,ORD,Noon-4pm,Wed,June,150,-8
AA,329,ORD,Noon-4pm,Wed,June,150,-4
AA,333,ORD,Noon-4pm,Wed,June,160,-4
AA,335,ORD,Noon-4pm,Wed,June,165,-4
AA,337,ORD,Noon-4pm,Wed,June,159,-8
AA,341,ORD,4-8pm,Wed,June,160,-7
AA,345,ORD,4-8pm,Wed,June,155,-8
AA,347,ORD,4-8pm,Wed,June,168,-4
AA,353,ORD,4-8pm,Wed,June,155,-3
AA,363,ORD,4-8pm,Wed,June,155,0
AA,371,ORD,8-Mid,Wed,June,154,42
AA,413,MIA,4-8am,Wed,June,183,-6
AA,599,MIA,8-Noon,Wed,June,189,-5
AA,611,BNA,8-Noon,Wed,June,145,-9
AA,701,DFW,4-8am,Wed,June,213,-4
AA,707,DFW,4-8am,Wed,June,214,-8
AA,709,DFW,8-Noon,Wed,June,225,-1
AA,713,DFW,8-Noon,Wed,June,229,-7
AA,721,DFW,8-Noon,Wed,June,230,-2
AA,731,DFW,8-Noon,Wed,June,224,-8
AA,739,DFW,8-Noon,Wed,June,225,-5
AA,743,DFW,Noon-4pm,Wed,June,228,0
AA,745,DFW,Noon-4pm,Wed,June,228,-3
AA,751,DFW,Noon-4pm,Wed,June,235,-1
AA,753,DFW,Noon-4pm,Wed,June,238,3
AA,759,DFW,Noon-4pm,Wed,June,235,1
AA,763,DFW,4-8pm,Wed,June,233,-7
AA,785,DFW,4-8pm,Wed,June,235,-1
AA,787,DFW,4-8pm,Wed,June,228,-9
AA,791,DFW,8-Mid,Wed,June,210,0
AA,1084,STL,8-Mid,Wed,June,160,-10
AA,1423,MIA,Noon-4pm,Wed,June,195,-1
AA,1551,BNA,4-8pm,Wed,June,150,-6
AA,1559,MIA,4-8pm,Wed,June,199,0
AA,1685,MIA,4-8am,Wed,June,178,-5
AA,1709,MIA,8-Mid,Wed,June,180,-6
AA,1741,BNA,Noon-4pm,Wed,June,150,-8
AA,1757,STL,8-Noon,Wed,June,164,0
AA,1855,STL,8-Noon,Wed,June,160,-5
AA,2011,MIA,4-8pm,Wed,June,195,-1
AA,2015,MIA,8-Noon,Wed,June,190,-6
AA,2093,MIA,Noon-4pm,Wed,June,195,-8
AA,2223,STL,4-8pm,Wed,June,168,-7
AA,2255,MIA,4-8am,Wed,June,170,-7
AA,301,ORD,4-8am,Thu,June,140,-5
AA,303,ORD,4-8am,Thu,June,145,-6
AA,305,ORD,4-8am,Thu,June,140,-4
AA,309,ORD,4-8am,Thu,June,140,-4
AA,313,ORD,8-Noon,Thu,June,150,-2
AA,319,ORD,8-Noon,Thu,June,150,0
AA,321,ORD,8-Noon,Thu,June,150,6
AA,327,ORD,Noon-4pm,Thu,June,150,25
AA,329,ORD,Noon-4pm,Thu,June,150,9
AA,333,ORD,Noon-4pm,Thu,June,160,22
AA,335,ORD,Noon-4pm,Thu,June,165,37
AA,337,ORD,Noon-4pm,Thu,June,159,-4
AA,341,ORD,4-8pm,Thu,June,160,99
AA,345,ORD,4-8pm,Thu,June,155,0
AA,347,ORD,4-8pm,Thu,June,168,35
AA,353,ORD,4-8pm,Thu,June,155,140
AA,363,ORD,4-8pm,Thu,June,155,99
AA,371,ORD,8-Mid,Thu,June,154,124
AA,413,MIA,4-8am,Thu,June,183,-2
AA,599,MIA,8-Noon,Thu,June,189,1
AA,611,BNA,8-Noon,Thu,June,145,-6
AA,701,DFW,4-8am,Thu,June,213,-8
AA,707,DFW,4-8am,Thu,June,214,-1
AA,709,DFW,8-Noon,Thu,June,225,1
AA,713,DFW,8-Noon,Thu,June,229,-9
AA,721,DFW,8-Noon,Thu,June,230,-4
AA,731,DFW,8-Noon,Thu,June,224,-4
AA,739,DFW,8-Noon,Thu,June,225,-1
AA,743,DFW,Noon-4pm,Thu,June,228,-1
AA,745,DFW,Noon-4pm,Thu,June,228,58
AA,751,DFW,Noon-4pm,Thu,June,235,14
AA,753,DFW,Noon-4pm,Thu,June,238,4
AA,759,DFW,Noon-4pm,Thu,June,235,265
AA,763,DFW,4-8pm,Thu,June,233,81
AA,785,DFW,4-8pm,Thu,June,235,86
AA,787,DFW,4-8pm,Thu,June,228,82
AA,791,DFW,8-Mid,Thu,June,210,66
AA,1084,STL,8-Mid,Thu,June,160,118
AA,1423,MIA,Noon-4pm,Thu,June,195,-1
AA,1551,BNA,4-8pm,Thu,June,150,114
AA,1559,MIA,4-8pm,Thu,June,199,100
AA,1685,MIA,4-8am,Thu,June,178,9
AA,1709,MIA,8-Mid,Thu,June,180,84
AA,1741,BNA,Noon-4pm,Thu,June,150,24
AA,1757,STL,8-Noon,Thu,June,164,-4
AA,1855,STL,8-Noon,Thu,June,160,-7
AA,2011,MIA,4-8pm,Thu,June,195,87
AA,2015,MIA,8-Noon,Thu,June,190,29
AA,2093,MIA,Noon-4pm,Thu,June,195,0
AA,2223,STL,4-8pm,Thu,June,168,18
AA,2255,MIA,4-8am,Thu,June,170,-7
AA,301,ORD,4-8am,Fri,June,140,16
AA,303,ORD,4-8am,Fri,June,145,-2
AA,305,ORD,4-8am,Fri,June,140,-5
AA,309,ORD,4-8am,Fri,June,140,-6
AA,313,ORD,8-Noon,Fri,June,150,-4
AA,319,ORD,8-Noon,Fri,June,150,263
AA,321,ORD,8-Noon,Fri,June,150,353
AA,327,ORD,Noon-4pm,Fri,June,150,194
AA,329,ORD,Noon-4pm,Fri,June,150,13
AA,333,ORD,Noon-4pm,Fri,June,160,130
AA,335,ORD,Noon-4pm,Fri,June,165,0
AA,337,ORD,Noon-4pm,Fri,June,159,50
AA,341,ORD,4-8pm,Fri,June,160,0
AA,345,ORD,4-8pm,Fri,June,155,0
AA,347,ORD,4-8pm,Fri,June,168,0
AA,353,ORD,4-8pm,Fri,June,155,0
AA,363,ORD,4-8pm,Fri,June,155,0
AA,371,ORD,8-Mid,Fri,June,154,0
AA,413,MIA,4-8am,Fri,June,183,-3
AA,599,MIA,8-Noon,Fri,June,189,-8
AA,611,BNA,8-Noon,Fri,June,145,-5
AA,701,DFW,4-8am,Fri,June,213,-5
AA,707,DFW,4-8am,Fri,June,214,0
AA,709,DFW,8-Noon,Fri,June,225,-2
AA,713,DFW,8-Noon,Fri,June,229,-6
AA,721,DFW,8-Noon,Fri,June,230,-7
AA,731,DFW,8-Noon,Fri,June,224,0
AA,739,DFW,8-Noon,Fri,June,225,-4
AA,743,DFW,Noon-4pm,Fri,June,228,-2
AA,745,DFW,Noon-4pm,Fri,June,228,-4
AA,751,DFW,Noon-4pm,Fri,June,235,1
AA,753,DFW,Noon-4pm,Fri,June,238,-6
AA,759,DFW,Noon-4pm,Fri,June,235,-6
AA,763,DFW,4-8pm,Fri,June,233,1
AA,785,DFW,4-8pm,Fri,June,235,0
AA,787,DFW,4-8pm,Fri,June,228,15
AA,791,DFW,8-Mid,Fri,June,210,-7
AA,1084,STL,8-Mid,Fri,June,160,-6
AA,1423,MIA,Noon-4pm,Fri,June,195,-6
AA,1551,BNA,4-8pm,Fri,June,150,-3
AA,1559,MIA,4-8pm,Fri,June,199,-8
AA,1685,MIA,4-8am,Fri,June,178,0
AA,1709,MIA,8-Mid,Fri,June,180,30
AA,1741,BNA,Noon-4pm,Fri,June,150,-3
AA,1757,STL,8-Noon,Fri,June,164,-2
AA,1855,STL,8-Noon,Fri,June,160,-5
AA,2011,MIA,4-8pm,Fri,June,195,50
AA,2015,MIA,8-Noon,Fri,June,190,-7
AA,2093,MIA,Noon-4pm,Fri,June,195,-8
AA,2223,STL,4-8pm,Fri,June,168,-5
AA,2255,MIA,4-8am,Fri,June,170,0
AA,301,ORD,4-8am,Sat,June,140,2
AA,305,ORD,4-8am,Sat,June,140,-9
AA,309,ORD,4-8am,Sat,June,140,-7
AA,313,ORD,8-Noon,Sat,June,150,-5
AA,319,ORD,8-Noon,Sat,June,150,6
AA,327,ORD,Noon-4pm,Sat,June,150,36
AA,329,ORD,Noon-4pm,Sat,June,150,34
AA,335,ORD,Noon-4pm,Sat,June,165,7
AA,337,ORD,Noon-4pm,Sat,June,159,-2
AA,341,ORD,4-8pm,Sat,June,160,29
AA,347,ORD,4-8pm,Sat,June,168,-3
AA,371,ORD,8-Mid,Sat,June,154,-3
AA,413,MIA,4-8am,Sat,June,183,-4
AA,599,MIA,8-Noon,Sat,June,189,-4
AA,611,BNA,8-Noon,Sat,June,145,-9
AA,701,DFW,4-8am,Sat,June,213,-3
AA,709,DFW,8-Noon,Sat,June,225,4
AA,713,DFW,8-Noon,Sat,June,229,-3
AA,721,DFW,8-Noon,Sat,June,230,2
AA,739,DFW,8-Noon,Sat,June,225,-4
AA,743,DFW,Noon-4pm,Sat,June,228,0
AA,745,DFW,Noon-4pm,Sat,June,228,0
AA,751,DFW,Noon-4pm,Sat,June,235,-3
AA,753,DFW,Noon-4pm,Sat,June,238,-4
AA,759,DFW,Noon-4pm,Sat,June,235,-4
AA,763,DFW,4-8pm,Sat,June,233,-4
AA,785,DFW,4-8pm,Sat,June,235,-3
AA,787,DFW,4-8pm,Sat,June,228,-2
AA,1423,MIA,Noon-4pm,Sat,June,195,0
AA,1559,MIA,4-8pm,Sat,June,199,-2
AA,1685,MIA,4-8am,Sat,June,178,0
AA,1709,MIA,8-Mid,Sat,June,180,52
AA,1741,BNA,Noon-4pm,Sat,June,150,-4
AA,1757,STL,8-Noon,Sat,June,164,-4
AA,2011,MIA,4-8pm,Sat,June,195,-8
AA,2015,MIA,8-Noon,Sat,June,190,0
AA,2093,MIA,Noon-4pm,Sat,June,195,-4
AA,2223,STL,4-8pm,Sat,June,168,-5
AA,2255,MIA,4-8am,Sat,June,170,-4
AA,301,ORD,4-8am,Sun,June,140,-1
AA,303,ORD,4-8am,Sun,June,145,-8
AA,309,ORD,4-8am,Sun,June,140,-4
AA,313,ORD,8-Noon,Sun,June,150,-6
AA,321,ORD,8-Noon,Sun,June,150,-8
AA,327,ORD,Noon-4pm,Sun,June,150,9
AA,329,ORD,Noon-4pm,Sun,June,150,-4
AA,335,ORD,Noon-4pm,Sun,June,165,-2
AA,337,ORD,Noon-4pm,Sun,June,159,-1
AA,341,ORD,4-8pm,Sun,June,160,4
AA,345,ORD,4-8pm,Sun,June,155,-6
AA,347,ORD,4-8pm,Sun,June,168,-5
AA,353,ORD,4-8pm,Sun,June,155,-5
AA,363,ORD,4-8pm,Sun,June,155,-3
AA,371,ORD,8-Mid,Sun,June,154,20
AA,413,MIA,4-8am,Sun,June,183,-1
AA,599,MIA,8-Noon,Sun,June,189,-3
AA,611,BNA,8-Noon,Sun,June,145,-9
AA,701,DFW,4-8am,Sun,June,213,-5
AA,707,DFW,4-8am,Sun,June,214,-2
AA,709,DFW,8-Noon,Sun,June,225,-8
AA,713,DFW,8-Noon,Sun,June,229,-4
AA,721,DFW,8-Noon,Sun,June,230,-6
AA,739,DFW,8-Noon,Sun,June,225,0
AA,743,DFW,Noon-4pm,Sun,June,228,-5
AA,745,DFW,Noon-4pm,Sun,June,228,-9
AA,751,DFW,Noon-4pm,Sun,June,235,78
AA,753,DFW,Noon-4pm,Sun,June,238,59
AA,759,DFW,Noon-4pm,Sun,June,235,-6
AA,763,DFW,4-8pm,Sun,June,233,-4
AA,785,DFW,4-8pm,Sun,June,235,21
AA,787,DFW,4-8pm,Sun,June,228,21
AA,1084,STL,8-Mid,Sun,June,160,11
AA,1423,MIA,Noon-4pm,Sun,June,195,5
AA,1551,BNA,4-8pm,Sun,June,150,-6
AA,1559,MIA,4-8pm,Sun,June,199,50
AA,1685,MIA,4-8am,Sun,June,178,-3
AA,1709,MIA,8-Mid,Sun,June,180,15
AA,1741,BNA,Noon-4pm,Sun,June,150,-1
AA,1757,STL,8-Noon,Sun,June,164,-10
AA,1855,STL,8-Noon,Sun,June,160,-5
AA,2011,MIA,4-8pm,Sun,June,195,3
AA,2015,MIA,8-Noon,Sun,June,190,-12
AA,2093,MIA,Noon-4pm,Sun,June,195,-4
AA,2223,STL,4-8pm,Sun,June,168,-2
AA,2255,MIA,4-8am,Sun,June,170,10
AA,301,ORD,4-8am,Mon,June,140,-4
AA,303,ORD,4-8am,Mon,June,145,-4
AA,305,ORD,4-8am,Mon,June,140,17
AA,309,ORD,4-8am,Mon,June,140,-3
AA,313,ORD,8-Noon,Mon,June,150,-3
AA,319,ORD,8-Noon,Mon,June,150,6
AA,321,ORD,8-Noon,Mon,June,150,-8
AA,327,ORD,Noon-4pm,Mon,June,150,-8
AA,329,ORD,Noon-4pm,Mon,June,150,-3
AA,333,ORD,Noon-4pm,Mon,June,160,0
AA,335,ORD,Noon-4pm,Mon,June,165,-1
AA,337,ORD,Noon-4pm,Mon,June,159,15
AA,341,ORD,4-8pm,Mon,June,160,-3
AA,345,ORD,4-8pm,Mon,June,155,10
AA,347,ORD,4-8pm,Mon,June,168,1
AA,353,ORD,4-8pm,Mon,June,155,9
AA,363,ORD,4-8pm,Mon,June,155,33
AA,371,ORD,8-Mid,Mon,June,154,15
AA,413,MIA,4-8am,Mon,June,183,-8
AA,599,MIA,8-Noon,Mon,June,189,-1
AA,611,BNA,8-Noon,Mon,June,145,-4
AA,701,DFW,4-8am,Mon,June,213,-8
AA,707,DFW,4-8am,Mon,June,214,6
AA,709,DFW,8-Noon,Mon,June,225,-1
AA,713,DFW,8-Noon,Mon,June,229,4
AA,721,DFW,8-Noon,Mon,June,230,5
AA,731,DFW,8-Noon,Mon,June,224,-2
AA,739,DFW,8-Noon,Mon,June,225,-1
AA,743,DFW,Noon-4pm,Mon,June,228,-6
AA,745,DFW,Noon-4pm,Mon,June,228,-1
AA,751,DFW,Noon-4pm,Mon,June,235,-6
AA,753,DFW,Noon-4pm,Mon,June,238,-2
AA,759,DFW,Noon-4pm,Mon,June,235,260
AA,763,DFW,4-8pm,Mon,June,233,5
AA,785,DFW,4-8pm,Mon,June,235,13
AA,787,DFW,4-8pm,Mon,June,228,-2
AA,791,DFW,8-Mid,Mon,June,210,13
AA,1084,STL,8-Mid,Mon,June,160,6
AA,1423,MIA,Noon-4pm,Mon,June,195,38
AA,1551,BNA,4-8pm,Mon,June,150,-1
AA,1559,MIA,4-8pm,Mon,June,199,3
AA,1685,MIA,4-8am,Mon,June,178,-2
AA,1709,MIA,8-Mid,Mon,June,180,21
AA,1741,BNA,Noon-4pm,Mon,June,150,-1
AA,1757,STL,8-Noon,Mon,June,164,-8
AA,1855,STL,8-Noon,Mon,June,160,-4
AA,2011,MIA,4-8pm,Mon,June,195,5
AA,2015,MIA,8-Noon,Mon,June,190,-4
AA,2093,MIA,Noon-4pm,Mon,June,195,-5
AA,2223,STL,4-8pm,Mon,June,168,32
AA,2255,MIA,4-8am,Mon,June,170,0
AA,301,ORD,4-8am,Tue,June,140,-3
AA,303,ORD,4-8am,Tue,June,145,-7
AA,305,ORD,4-8am,Tue,June,140,-1
AA,309,ORD,4-8am,Tue,June,140,-4
AA,313,ORD,8-Noon,Tue,June,150,-1
AA,319,ORD,8-Noon,Tue,June,150,-7
AA,321,ORD,8-Noon,Tue,June,150,-5
AA,327,ORD,Noon-4pm,Tue,June,150,-5
AA,329,ORD,Noon-4pm,Tue,June,150,-6
AA,333,ORD,Noon-4pm,Tue,June,160,-4
AA,335,ORD,Noon-4pm,Tue,June,165,0
AA,337,ORD,Noon-4pm,Tue,June,159,-6
AA,341,ORD,4-8pm,Tue,June,160,-4
AA,345,ORD,4-8pm,Tue,June,155,-6
AA,347,ORD,4-8pm,Tue,June,168,-3
AA,353,ORD,4-8pm,Tue,June,155,0
AA,363,ORD,4-8pm,Tue,June,155,-2
AA,371,ORD,8-Mid,Tue,June,154,-7
AA,413,MIA,4-8am,Tue,June,183,-4
AA,599,MIA,8-Noon,Tue,June,189,83
AA,611,BNA,8-Noon,Tue,June,145,-5
AA,701,DFW,4-8am,Tue,June,213,-6
AA,707,DFW,4-8am,Tue,June,214,-2
AA,709,DFW,8-Noon,Tue,June,225,-3
AA,713,DFW,8-Noon,Tue,June,229,2
AA,721,DFW,8-Noon,Tue,June,230,-5
AA,731,DFW,8-Noon,Tue,June,224,-6
AA,739,DFW,8-Noon,Tue,June,225,3
AA,743,DFW,Noon-4pm,Tue,June,228,-6
AA,745,DFW,Noon-4pm,Tue,June,228,-7
AA,751,DFW,Noon-4pm,Tue,June,235,-3
AA,753,DFW,Noon-4pm,Tue,June,238,0
AA,759,DFW,Noon-4pm,Tue,June,235,4
AA,763,DFW,4-8pm,Tue,June,233,-2
AA,785,DFW,4-8pm,Tue,June,235,13
AA,787,DFW,4-8pm,Tue,June,228,3
AA,791,DFW,8-Mid,Tue,June,210,-8
AA,1084,STL,8-Mid,Tue,June,160,-2
AA,1423,MIA,Noon-4pm,Tue,June,195,65
AA,1551,BNA,4-8pm,Tue,June,150,-9
AA,1559,MIA,4-8pm,Tue,June,199,36
AA,1685,MIA,4-8am,Tue,June,178,9
AA,1709,MIA,8-Mid,Tue,June,180,224
AA,1741,BNA,Noon-4pm,Tue,June,150,-9
AA,1757,STL,8-Noon,Tue,June,164,5
AA,1855,STL,8-Noon,Tue,June,160,-2
AA,2011,MIA,4-8pm,Tue,June,195,34
AA,2015,MIA,8-Noon,Tue,June,190,-6
AA,2093,MIA,Noon-4pm,Tue,June,195,75
AA,2223,STL,4-8pm,Tue,June,168,-7
AA,2255,MIA,4-8am,Tue,June,170,-4
AA,301,ORD,4-8am,Wed,June,140,-1
AA,303,ORD,4-8am,Wed,June,145,-7
AA,305,ORD,4-8am,Wed,June,140,-4
AA,309,ORD,4-8am,Wed,June,140,-6
AA,313,ORD,8-Noon,Wed,June,150,-2
AA,319,ORD,8-Noon,Wed,June,150,-2
AA,321,ORD,8-Noon,Wed,June,150,-5
AA,327,ORD,Noon-4pm,Wed,June,150,-6
AA,329,ORD,Noon-4pm,Wed,June,150,-6
AA,333,ORD,Noon-4pm,Wed,June,160,0
AA,335,ORD,Noon-4pm,Wed,June,165,61
AA,337,ORD,Noon-4pm,Wed,June,159,0
AA,341,ORD,4-8pm,Wed,June,160,21
AA,345,ORD,4-8pm,Wed,June,155,39
AA,347,ORD,4-8pm,Wed,June,168,31
AA,353,ORD,4-8pm,Wed,June,155,127
AA,363,ORD,4-8pm,Wed,June,155,90
AA,371,ORD,8-Mid,Wed,June,154,66
AA,413,MIA,4-8am,Wed,June,183,-5
AA,599,MIA,8-Noon,Wed,June,189,-2
AA,611,BNA,8-Noon,Wed,June,145,-4
AA,701,DFW,4-8am,Wed,June,213,-6
AA,707,DFW,4-8am,Wed,June,214,-6
AA,709,DFW,8-Noon,Wed,June,225,-3
AA,713,DFW,8-Noon,Wed,June,229,-8
AA,721,DFW,8-Noon,Wed,June,230,-3
AA,731,DFW,8-Noon,Wed,June,224,-1
AA,739,DFW,8-Noon,Wed,June,225,0
AA,743,DFW,Noon-4pm,Wed,June,228,16
AA,745,DFW,Noon-4pm,Wed,June,228,-6
AA,751,DFW,Noon-4pm,Wed,June,235,71
AA,753,DFW,Noon-4pm,Wed,June,238,-5
AA,759,DFW,Noon-4pm,Wed,June,235,-8
AA,763,DFW,4-8pm,Wed,June,233,214
AA,785,DFW,4-8pm,Wed,June,235,4
AA,787,DFW,4-8pm,Wed,June,228,162
AA,791,DFW,8-Mid,Wed,June,210,57
AA,1084,STL,8-Mid,Wed,June,160,60
AA,1423,MIA,Noon-4pm,Wed,June,195,24
AA,1551,BNA,4-8pm,Wed,June,150,110
AA,1559,MIA,4-8pm,Wed,June,199,22
AA,1685,MIA,4-8am,Wed,June,178,10
AA,1709,MIA,8-Mid,Wed,June,180,53
AA,1741,BNA,Noon-4pm,Wed,June,150,-8
AA,1757,STL,8-Noon,Wed,June,164,-5
AA,1855,STL,8-Noon,Wed,June,160,-5
AA,2011,MIA,4-8pm,Wed,June,195,33
AA,2015,MIA,8-Noon,Wed,June,190,-3
AA,2093,MIA,Noon-4pm,Wed,June,195,-3
AA,2223,STL,4-8pm,Wed,June,168,-3
AA,2255,MIA,4-8am,Wed,June,170,0
